flight_id,airline,origin,destination,departure_delay,arrival_delay,distance,date
417,IndiGo,Chennai,Ahmedabad,1,0,898,2023-05-16
418,IndiGo,Ahmedabad,Pune,9,12,1507,2023-08-19
419,IndiGo,Chennai,Ahmedabad,22,20,1186,2023-02-28
420,IndiGo,Hyderabad,Kolkata,17,17,785,2023-07-05
421,IndiGo,Hyderabad,Kolkata,9,14,687,2023-03-30
422,IndiGo,Kolkata,Delhi,1,4,1134,2023-11-19
423,IndiGo,Pune,Hyderabad,11,15,500,2023-09-05
424,IndiGo,Bangalore,Pune,12,26,696,2023-10-30
425,IndiGo,Kolkata,Delhi,4,4,1498,2023-02-17
426,IndiGo,Ahmedabad,Pune,5,5,1664,2023-01-10
427,IndiGo,Delhi,Hyderabad,4,11,786,2023-07-09
428,IndiGo,Pune,Hyderabad,21,21,1555,2023-01-12
429,IndiGo,Kolkata,Ahmedabad,3,7,1359,2023-10-28
430,IndiGo,Delhi,Kolkata,5,10,746,2023-03-30
431,IndiGo,Chennai,Kolkata,11,6,1161,2023-08-18
432,IndiGo,Chennai,Ahmedabad,22,32,1416,2023-11-23
433,IndiGo,Chennai,Kolkata,5,5,1344,2023-01-17
434,IndiGo,Hyderabad,Bangalore,12,15,875,2023-04-14
435,IndiGo,Bangalore,Delhi,15,27,825,2023-06-14
436,IndiGo,Hyderabad,Kolkata,8,7,966,2023-02-16
437,IndiGo,Chennai,Bangalore,-1,-2,1355,2023-02-03
438,IndiGo,Hyderabad,Bangalore,9,19,1139,2023-04-22
439,IndiGo,Kolkata,Ahmedabad,5,8,1688,2023-10-09
440,IndiGo,Bangalore,Delhi,9,16,1202,2023-03-17
441,IndiGo,Hyderabad,Ahmedabad,30,30,702,2023-11-18
442,IndiGo,Pune,Kolkata,6,13,752,2023-04-10
443,IndiGo,Kolkata,Ahmedabad,15,26,1858,2023-02-12
444,IndiGo,Hyderabad,Kolkata,14,14,1820,2023-04-04
445,IndiGo,Delhi,Chennai,14,21,1608,2023-07-06
446,IndiGo,Kolkata,Hyderabad,16,20,516,2023-08-27
447,IndiGo,Pune,Kolkata,18,25,951,2023-08-05
448,IndiGo,Delhi,Pune,21,26,949,2023-03-19
449,IndiGo,Bangalore,Hyderabad,8,10,1457,2023-09-05
450,IndiGo,Hyderabad,Ahmedabad,19,17,592,2023-06-19
451,IndiGo,Chennai,Kolkata,12,12,814,2023-03-04
452,IndiGo,Mumbai,Pune,10,18,594,2023-10-03
453,IndiGo,Mumbai,Chennai,11,13,947,2023-08-28
454,IndiGo,Mumbai,Delhi,0,5,1644,2023-08-31
455,IndiGo,Delhi,Ahmedabad,15,27,1243,2023-03-05
456,IndiGo,Ahmedabad,Hyderabad,7,10,832,2023-04-07
457,IndiGo,Kolkata,Pune,11,20,518,2023-09-18
458,IndiGo,Pune,Kolkata,9,12,1385,2023-07-19
459,IndiGo,Hyderabad,Chennai,14,16,1274,2023-07-12
460,IndiGo,Chennai,Mumbai,6,8,923,2023-11-01
461,IndiGo,Hyderabad,Delhi,18,15,1512,2023-04-06
462,IndiGo,Ahmedabad,Hyderabad,11,10,811,2023-04-15
463,IndiGo,Pune,Delhi,19,14,1556,2023-07-24
464,IndiGo,Ahmedabad,Chennai,5,8,1502,2023-10-31
465,IndiGo,Mumbai,Hyderabad,22,23,1774,2023-07-15
466,IndiGo,Chennai,Pune,5,16,1593,2023-02-18
467,IndiGo,Ahmedabad,Hyderabad,-1,-5,1115,2023-04-07
468,IndiGo,Ahmedabad,Chennai,13,13,1159,2023-02-22
469,IndiGo,Kolkata,Chennai,1,6,454,2023-03-10
470,IndiGo,Pune,Hyderabad,11,11,1689,2023-07-27
471,IndiGo,Delhi,Kolkata,0,6,1781,2023-07-01
472,IndiGo,Ahmedabad,Delhi,15,16,1163,2023-07-01
473,IndiGo,Chennai,Hyderabad,24,21,1478,2023-04-20
474,IndiGo,Chennai,Kolkata,-2,-3,1883,2023-08-23
475,IndiGo,Pune,Chennai,9,12,1815,2023-01-22
476,IndiGo,Bangalore,Kolkata,8,11,1208,2023-01-19
477,IndiGo,Hyderabad,Mumbai,0,9,974,2023-01-29
478,IndiGo,Delhi,Ahmedabad,9,16,1320,2023-10-10
479,IndiGo,Ahmedabad,Delhi,12,16,922,2023-12-16
480,IndiGo,Mumbai,Ahmedabad,14,18,1610,2023-08-12
481,IndiGo,Hyderabad,Chennai,15,23,1021,2023-03-29
482,IndiGo,Delhi,Ahmedabad,11,16,1723,2023-01-19
483,IndiGo,Bangalore,Pune,9,18,1210,2023-06-19
484,IndiGo,Pune,Kolkata,4,15,615,2023-07-03
485,IndiGo,Chennai,Bangalore,9,4,1840,2023-02-24
486,IndiGo,Chennai,Pune,11,10,514,2023-11-23
487,IndiGo,Chennai,Hyderabad,16,15,1323,2023-04-17
488,IndiGo,Kolkata,Bangalore,6,-1,1648,2023-03-19
489,IndiGo,Delhi,Hyderabad,6,-4,669,2023-03-25
490,IndiGo,Bangalore,Chennai,-2,3,1448,2023-12-03
491,IndiGo,Pune,Chennai,16,20,835,2023-11-09
492,IndiGo,Mumbai,Chennai,2,3,415,2023-07-10
493,IndiGo,Pune,Kolkata,9,6,1432,2023-07-16
494,IndiGo,Kolkata,Bangalore,22,28,1414,2023-02-03
495,IndiGo,Delhi,Hyderabad,8,10,1633,2023-07-11
496,IndiGo,Bangalore,Pune,11,3,626,2023-05-24
497,IndiGo,Bangalore,Delhi,8,7,960,2023-08-04
498,IndiGo,Chennai,Delhi,1,1,1236,2023-03-17
499,IndiGo,Ahmedabad,Pune,24,29,1758,2023-02-08
500,IndiGo,Ahmedabad,Pune,5,9,600,2023-04-20
501,IndiGo,Delhi,Ahmedabad,21,27,536,2023-03-20
502,IndiGo,Hyderabad,Mumbai,10,9,1644,2023-07-03
503,IndiGo,Ahmedabad,Hyderabad,15,18,1778,2023-05-06
504,IndiGo,Bangalore,Hyderabad,17,22,853,2023-01-15
505,IndiGo,Pune,Hyderabad,18,18,1110,2023-04-26
506,IndiGo,Chennai,Ahmedabad,20,22,1219,2023-07-17
507,IndiGo,Hyderabad,Kolkata,26,25,1592,2023-08-15
508,IndiGo,Bangalore,Kolkata,23,25,862,2023-08-09
509,IndiGo,Delhi,Bangalore,4,4,1358,2023-01-08
510,IndiGo,Kolkata,Bangalore,7,11,1918,2023-12-12
511,IndiGo,Ahmedabad,Bangalore,14,14,1533,2023-08-26
512,IndiGo,Hyderabad,Ahmedabad,9,21,1582,2023-11-23
513,IndiGo,Pune,Chennai,23,27,963,2023-08-13
514,IndiGo,Bangalore,Mumbai,10,12,937,2023-02-24
515,IndiGo,Bangalore,Kolkata,14,11,1192,2023-11-21
516,IndiGo,Pune,Hyderabad,7,1,518,2023-12-27
517,IndiGo,Kolkata,Mumbai,13,18,761,2023-07-06
518,IndiGo,Bangalore,Delhi,6,15,1712,2023-10-02
519,IndiGo,Delhi,Hyderabad,0,-5,1652,2023-01-24
520,IndiGo,Bangalore,Pune,11,18,589,2023-06-24
521,IndiGo,Mumbai,Chennai,23,23,1503,2023-07-19
522,IndiGo,Hyderabad,Kolkata,18,19,1345,2023-05-21
523,IndiGo,Mumbai,Kolkata,8,14,625,2023-09-15
524,IndiGo,Chennai,Mumbai,15,10,1905,2023-08-07
525,IndiGo,Chennai,Bangalore,21,29,1320,2023-03-19
526,IndiGo,Bangalore,Ahmedabad,4,7,1400,2023-07-07
527,IndiGo,Bangalore,Delhi,13,16,853,2023-09-25
528,IndiGo,Hyderabad,Chennai,5,4,591,2023-03-30
529,IndiGo,Ahmedabad,Kolkata,9,16,972,2023-04-23
530,IndiGo,Chennai,Kolkata,14,14,703,2023-07-26
531,IndiGo,Mumbai,Chennai,16,4,1918,2023-12-01
532,IndiGo,Ahmedabad,Hyderabad,19,13,1215,2023-12-17
533,IndiGo,Chennai,Ahmedabad,7,4,895,2023-03-05
534,IndiGo,Mumbai,Hyderabad,0,7,1803,2023-08-12
535,IndiGo,Chennai,Pune,6,9,1816,2023-08-07
536,IndiGo,Chennai,Bangalore,9,13,1547,2023-12-19
537,IndiGo,Delhi,Chennai,10,6,1474,2023-02-25
538,IndiGo,Hyderabad,Chennai,17,17,799,2023-12-13
539,IndiGo,Bangalore,Hyderabad,-2,-2,1414,2023-02-24
540,IndiGo,Mumbai,Kolkata,22,28,1498,2023-01-14
541,IndiGo,Kolkata,Delhi,7,7,1613,2023-03-12
542,IndiGo,Delhi,Pune,7,19,1960,2023-04-18
543,IndiGo,Kolkata,Chennai,13,17,1876,2023-06-08
544,IndiGo,Bangalore,Delhi,18,21,1813,2023-04-09
545,IndiGo,Bangalore,Kolkata,7,8,1662,2023-10-18
546,IndiGo,Mumbai,Delhi,9,10,1093,2023-06-11
547,IndiGo,Delhi,Hyderabad,15,17,1154,2023-04-28
548,IndiGo,Chennai,Kolkata,15,16,1734,2023-04-11
549,IndiGo,Kolkata,Mumbai,10,3,1067,2023-06-10
550,IndiGo,Ahmedabad,Bangalore,17,20,503,2023-10-24
551,IndiGo,Hyderabad,Ahmedabad,17,5,1119,2023-09-14
552,IndiGo,Mumbai,Delhi,26,27,1583,2023-02-20
553,IndiGo,Mumbai,Chennai,18,15,959,2023-12-12
554,IndiGo,Pune,Bangalore,14,11,1068,2023-11-19
555,IndiGo,Chennai,Bangalore,5,16,773,2023-10-27
556,IndiGo,Hyderabad,Delhi,8,11,1560,2023-03-15
557,IndiGo,Bangalore,Mumbai,16,20,1865,2023-12-26
558,IndiGo,Mumbai,Chennai,11,14,963,2023-05-23
559,IndiGo,Ahmedabad,Bangalore,29,30,802,2023-10-08
560,IndiGo,Kolkata,Hyderabad,11,18,1761,2023-08-24
561,IndiGo,Pune,Kolkata,18,25,1064,2023-07-02
562,IndiGo,Kolkata,Hyderabad,15,12,1836,2023-12-23
563,IndiGo,Pune,Hyderabad,23,20,1011,2023-12-10
564,IndiGo,Hyderabad,Chennai,12,11,1947,2023-01-19
565,IndiGo,Kolkata,Bangalore,9,12,1090,2023-12-29
566,IndiGo,Ahmedabad,Chennai,12,16,1753,2023-10-06
567,IndiGo,Bangalore,Kolkata,22,26,1723,2023-07-04
568,IndiGo,Pune,Chennai,8,14,1384,2023-12-19
569,IndiGo,Pune,Chennai,19,15,702,2023-10-18
570,IndiGo,Chennai,Kolkata,14,19,1089,2023-07-25
571,IndiGo,Delhi,Kolkata,7,15,989,2023-11-26
572,IndiGo,Delhi,Ahmedabad,8,10,541,2023-10-01
573,IndiGo,Chennai,Kolkata,8,10,1406,2023-06-29
574,IndiGo,Chennai,Kolkata,1,-4,1549,2023-10-02
575,IndiGo,Pune,Chennai,22,20,1341,2023-08-04
576,IndiGo,Delhi,Pune,2,-5,543,2023-04-09
577,IndiGo,Pune,Ahmedabad,4,0,1411,2023-05-07
578,IndiGo,Delhi,Chennai,23,30,1540,2023-03-10
579,IndiGo,Bangalore,Chennai,4,17,1113,2023-09-15
580,IndiGo,Kolkata,Delhi,17,17,900,2023-03-09
581,IndiGo,Delhi,Ahmedabad,-5,4,443,2023-10-05
582,IndiGo,Ahmedabad,Chennai,-1,-5,781,2023-06-14
583,IndiGo,Ahmedabad,Mumbai,18,32,663,2023-08-03
584,IndiGo,Kolkata,Mumbai,21,25,1401,2023-12-19
585,IndiGo,Hyderabad,Pune,14,20,1351,2023-09-15
586,IndiGo,Hyderabad,Mumbai,16,19,1283,2023-03-14
587,IndiGo,Delhi,Mumbai,10,11,751,2023-09-13
588,IndiGo,Delhi,Hyderabad,3,3,1915,2023-01-15
589,IndiGo,Delhi,Kolkata,-3,-2,1530,2023-09-21
590,IndiGo,Chennai,Ahmedabad,2,-1,880,2023-09-17
591,IndiGo,Mumbai,Bangalore,11,19,1549,2023-12-05
592,IndiGo,Bangalore,Hyderabad,17,12,570,2023-04-14
593,IndiGo,Bangalore,Ahmedabad,2,8,1134,2023-08-21
594,IndiGo,Chennai,Bangalore,2,2,1181,2023-06-06
595,IndiGo,Chennai,Mumbai,14,12,1617,2023-06-26
596,IndiGo,Mumbai,Hyderabad,10,6,1286,2023-02-12
597,IndiGo,Chennai,Hyderabad,5,8,1492,2023-10-24
598,IndiGo,Mumbai,Delhi,-2,2,1860,2023-02-02
599,IndiGo,Kolkata,Delhi,9,13,1104,2023-07-25
600,IndiGo,Mumbai,Delhi,11,19,1144,2023-12-26
601,IndiGo,Chennai,Mumbai,11,11,787,2023-01-05
602,IndiGo,Pune,Hyderabad,10,14,1262,2023-12-10
603,IndiGo,Hyderabad,Mumbai,10,12,1140,2023-11-13
604,IndiGo,Mumbai,Hyderabad,4,3,1737,2023-02-01
605,IndiGo,Hyderabad,Delhi,-1,9,1047,2023-02-11
606,IndiGo,Chennai,Bangalore,0,-1,1224,2023-11-18
607,IndiGo,Bangalore,Chennai,4,10,1376,2023-09-27
608,IndiGo,Delhi,Mumbai,7,15,1788,2023-08-21
609,IndiGo,Delhi,Hyderabad,4,7,1266,2023-11-16
610,IndiGo,Ahmedabad,Mumbai,3,15,1023,2023-11-20
611,IndiGo,Hyderabad,Kolkata,0,3,1212,2023-10-15
612,IndiGo,Ahmedabad,Kolkata,15,19,1894,2023-10-01
613,IndiGo,Bangalore,Kolkata,8,9,709,2023-04-11
614,IndiGo,Ahmedabad,Mumbai,10,11,562,2023-08-15
615,IndiGo,Pune,Hyderabad,17,30,488,2023-11-17
616,IndiGo,Delhi,Mumbai,5,1,459,2023-02-13
617,IndiGo,Kolkata,Ahmedabad,9,23,1356,2023-05-21
618,IndiGo,Mumbai,Delhi,3,13,1331,2023-10-12
619,IndiGo,Ahmedabad,Pune,23,23,1361,2023-03-17
620,IndiGo,Mumbai,Pune,14,24,1164,2023-09-20
621,IndiGo,Ahmedabad,Bangalore,6,6,658,2023-12-05
622,IndiGo,Chennai,Hyderabad,5,2,1471,2023-03-03
623,IndiGo,Bangalore,Pune,4,0,459,2023-07-05
624,IndiGo,Hyderabad,Chennai,10,9,1875,2023-12-11
625,IndiGo,Hyderabad,Bangalore,11,6,1021,2023-02-03
626,IndiGo,Delhi,Ahmedabad,12,18,1800,2023-12-01
627,IndiGo,Kolkata,Delhi,-5,-2,1008,2023-03-11
628,IndiGo,Ahmedabad,Hyderabad,19,15,484,2023-01-27
629,IndiGo,Chennai,Kolkata,23,27,894,2023-04-21
630,IndiGo,Pune,Kolkata,4,5,1844,2023-12-29
631,IndiGo,Mumbai,Chennai,14,16,660,2023-07-29
632,IndiGo,Chennai,Mumbai,14,12,1138,2023-05-31
633,IndiGo,Pune,Hyderabad,11,6,693,2023-07-18
634,IndiGo,Kolkata,Mumbai,9,7,1601,2023-04-07
635,IndiGo,Delhi,Pune,4,12,606,2023-02-09
636,IndiGo,Pune,Hyderabad,18,23,1074,2023-12-01
637,IndiGo,Delhi,Kolkata,1,1,1840,2023-08-15
638,IndiGo,Delhi,Bangalore,19,21,1775,2023-10-13
639,IndiGo,Kolkata,Chennai,28,31,1281,2023-01-17
640,IndiGo,Ahmedabad,Mumbai,11,11,1339,2023-05-17
641,IndiGo,Kolkata,Ahmedabad,11,12,1244,2023-08-20
642,IndiGo,Ahmedabad,Bangalore,15,21,495,2023-07-01
643,IndiGo,Hyderabad,Pune,3,-1,771,2023-07-11
644,IndiGo,Mumbai,Bangalore,-4,0,573,2023-09-10
645,IndiGo,Chennai,Bangalore,1,-5,1935,2023-01-06
646,IndiGo,Pune,Mumbai,13,27,1744,2023-12-21
647,IndiGo,Bangalore,Ahmedabad,9,15,1627,2023-07-24
648,IndiGo,Kolkata,Hyderabad,10,11,1972,2023-11-05
649,IndiGo,Mumbai,Hyderabad,17,17,1226,2023-12-19
650,IndiGo,Chennai,Bangalore,12,15,582,2023-01-15
651,IndiGo,Kolkata,Bangalore,4,10,1033,2023-09-10
652,IndiGo,Bangalore,Chennai,8,7,1100,2023-01-22
653,IndiGo,Delhi,Kolkata,14,12,1696,2023-10-06
654,IndiGo,Kolkata,Ahmedabad,10,11,840,2023-03-03
655,IndiGo,Pune,Delhi,18,22,750,2023-02-02
656,IndiGo,Delhi,Mumbai,9,15,554,2023-10-30
657,IndiGo,Ahmedabad,Kolkata,21,25,830,2023-10-25
658,IndiGo,Ahmedabad,Mumbai,10,6,1587,2023-02-18
659,IndiGo,Bangalore,Kolkata,1,1,550,2023-10-01
660,IndiGo,Ahmedabad,Chennai,5,6,482,2023-06-16
661,IndiGo,Bangalore,Chennai,10,14,839,2023-08-01
662,IndiGo,Delhi,Kolkata,9,13,590,2023-09-24
663,IndiGo,Mumbai,Pune,10,3,1825,2023-08-28
664,IndiGo,Hyderabad,Bangalore,2,3,512,2023-10-28
665,IndiGo,Mumbai,Pune,0,4,651,2023-09-18
666,IndiGo,Ahmedabad,Bangalore,22,30,935,2023-05-19
667,IndiGo,Chennai,Bangalore,8,17,1943,2023-11-04
668,IndiGo,Chennai,Kolkata,11,11,1074,2023-03-02
669,IndiGo,Ahmedabad,Chennai,5,5,1816,2023-04-20
670,IndiGo,Mumbai,Kolkata,6,8,1719,2023-10-02
671,IndiGo,Ahmedabad,Kolkata,11,13,1242,2023-12-14
672,IndiGo,Ahmedabad,Mumbai,13,20,989,2023-01-01
673,IndiGo,Chennai,Pune,17,12,1190,2023-12-13
674,IndiGo,Ahmedabad,Mumbai,-5,-4,1603,2023-12-06
675,IndiGo,Delhi,Pune,0,0,1058,2023-08-21
676,IndiGo,Delhi,Ahmedabad,0,-5,1152,2023-11-25
677,IndiGo,Hyderabad,Ahmedabad,14,19,1475,2023-10-01
678,IndiGo,Chennai,Bangalore,5,-5,665,2023-02-22
679,IndiGo,Bangalore,Hyderabad,5,8,1817,2023-07-26
680,IndiGo,Kolkata,Hyderabad,-1,1,1217,2023-09-10
681,IndiGo,Hyderabad,Kolkata,9,13,1847,2023-02-25
682,IndiGo,Ahmedabad,Pune,10,8,1612,2023-03-28
683,IndiGo,Bangalore,Kolkata,19,20,431,2023-01-17
684,IndiGo,Pune,Bangalore,9,7,1027,2023-08-31
685,IndiGo,Mumbai,Chennai,6,4,482,2023-05-30
686,IndiGo,Hyderabad,Delhi,8,18,1661,2023-01-26
687,IndiGo,Delhi,Hyderabad,0,-5,1520,2023-10-18
688,IndiGo,Bangalore,Pune,21,21,1709,2023-06-11
689,IndiGo,Kolkata,Ahmedabad,4,11,1748,2023-01-31
690,IndiGo,Hyderabad,Chennai,5,16,1892,2023-08-27
691,IndiGo,Delhi,Bangalore,15,15,1352,2023-12-16
692,IndiGo,Kolkata,Mumbai,27,26,1907,2023-09-27
693,IndiGo,Delhi,Kolkata,15,18,1516,2023-11-04
694,IndiGo,Pune,Bangalore,20,29,1119,2023-04-18
695,IndiGo,Hyderabad,Ahmedabad,10,9,1134,2023-10-10
696,IndiGo,Pune,Kolkata,13,12,1268,2023-08-19
697,IndiGo,Delhi,Pune,26,28,1933,2023-09-02
698,IndiGo,Chennai,Ahmedabad,7,9,1177,2023-04-21
699,IndiGo,Delhi,Ahmedabad,0,-2,1012,2023-01-09
700,IndiGo,Chennai,Delhi,19,18,823,2023-06-08
701,IndiGo,Kolkata,Chennai,1,5,1919,2023-03-07
702,IndiGo,Bangalore,Chennai,19,24,1407,2023-03-24
703,IndiGo,Delhi,Ahmedabad,17,16,1594,2023-11-28
704,IndiGo,Hyderabad,Mumbai,-1,8,1312,2023-01-21
705,IndiGo,Kolkata,Delhi,7,7,1529,2023-03-06
706,IndiGo,Hyderabad,Chennai,20,24,1775,2023-01-01
707,IndiGo,Delhi,Hyderabad,13,25,984,2023-06-20
708,IndiGo,Mumbai,Ahmedabad,4,10,1685,2023-08-17
709,IndiGo,Delhi,Hyderabad,10,13,1817,2023-09-17
710,IndiGo,Bangalore,Hyderabad,22,26,633,2023-09-05
711,IndiGo,Pune,Ahmedabad,14,21,967,2023-04-03
712,IndiGo,Chennai,Ahmedabad,7,5,903,2023-04-03
713,IndiGo,Pune,Delhi,1,-5,1341,2023-09-12
714,IndiGo,Bangalore,Mumbai,26,23,1076,2023-04-28
715,IndiGo,Delhi,Bangalore,8,8,411,2023-02-04
716,IndiGo,Bangalore,Chennai,12,18,1037,2023-08-25
717,IndiGo,Kolkata,Pune,16,16,1389,2023-03-10
718,IndiGo,Ahmedabad,Bangalore,8,11,1085,2023-06-03
719,IndiGo,Ahmedabad,Kolkata,8,18,463,2023-08-06
720,IndiGo,Pune,Delhi,13,18,956,2023-01-24
721,IndiGo,Pune,Hyderabad,15,22,1384,2023-04-28
722,IndiGo,Mumbai,Bangalore,11,7,603,2023-10-20
723,IndiGo,Mumbai,Ahmedabad,13,12,1200,2023-12-30
724,IndiGo,Mumbai,Ahmedabad,5,9,1758,2023-02-28
725,IndiGo,Ahmedabad,Kolkata,19,21,1421,2023-08-24
726,IndiGo,Ahmedabad,Hyderabad,12,22,1966,2023-05-29
727,IndiGo,Mumbai,Chennai,11,26,1686,2023-03-02
728,IndiGo,Bangalore,Hyderabad,14,8,1462,2023-11-02
729,IndiGo,Chennai,Pune,16,19,1498,2023-01-26
730,IndiGo,Ahmedabad,Pune,20,25,1204,2023-06-22
731,IndiGo,Pune,Delhi,8,4,923,2023-08-25
732,IndiGo,Mumbai,Delhi,8,6,1836,2023-10-18
733,IndiGo,Delhi,Hyderabad,5,9,1240,2023-04-03
734,IndiGo,Pune,Delhi,23,26,1945,2023-07-30
735,IndiGo,Hyderabad,Bangalore,0,4,1635,2023-11-13
736,IndiGo,Hyderabad,Ahmedabad,19,18,1492,2023-11-20
737,IndiGo,Pune,Hyderabad,8,10,1294,2023-09-28
738,IndiGo,Chennai,Bangalore,3,8,957,2023-12-14
739,IndiGo,Mumbai,Delhi,9,13,1001,2023-11-18
740,IndiGo,Hyderabad,Delhi,2,2,1117,2023-02-28
741,IndiGo,Pune,Ahmedabad,15,15,1849,2023-08-30
742,IndiGo,Chennai,Pune,23,23,591,2023-10-04
743,IndiGo,Bangalore,Delhi,11,17,1306,2023-07-29
744,IndiGo,Hyderabad,Ahmedabad,-1,-5,1386,2023-01-21
745,IndiGo,Hyderabad,Chennai,-2,6,1081,2023-05-14
746,IndiGo,Kolkata,Bangalore,5,19,602,2023-03-06
747,IndiGo,Bangalore,Kolkata,5,7,1930,2023-08-08
748,IndiGo,Mumbai,Delhi,22,34,996,2023-03-14
749,IndiGo,Mumbai,Ahmedabad,26,34,1705,2023-05-16
750,IndiGo,Kolkata,Delhi,18,22,1404,2023-04-06
751,IndiGo,Ahmedabad,Hyderabad,16,16,556,2023-10-13
752,IndiGo,Ahmedabad,Kolkata,3,4,990,2023-03-25
753,IndiGo,Bangalore,Kolkata,8,8,1996,2023-09-24
754,IndiGo,Ahmedabad,Kolkata,15,21,1902,2023-12-07
755,IndiGo,Kolkata,Delhi,10,19,820,2023-06-04
756,IndiGo,Pune,Hyderabad,0,1,1583,2023-12-04
757,IndiGo,Bangalore,Delhi,4,-3,1465,2023-12-10
758,IndiGo,Pune,Kolkata,9,10,804,2023-03-07
759,IndiGo,Mumbai,Ahmedabad,22,27,957,2023-02-09
760,IndiGo,Chennai,Pune,1,12,643,2023-05-14
761,IndiGo,Hyderabad,Kolkata,19,23,1083,2023-05-13
762,IndiGo,Chennai,Delhi,8,6,1102,2023-11-03
763,IndiGo,Delhi,Chennai,7,14,929,2023-08-29
764,IndiGo,Ahmedabad,Delhi,25,34,1826,2023-04-14
765,IndiGo,Bangalore,Delhi,6,3,1875,2023-09-15
766,IndiGo,Delhi,Kolkata,11,5,1339,2023-11-16
767,IndiGo,Delhi,Mumbai,12,13,1641,2023-12-11
768,IndiGo,Pune,Ahmedabad,6,1,877,2023-03-23
769,IndiGo,Mumbai,Hyderabad,14,14,1949,2023-07-15
770,IndiGo,Delhi,Ahmedabad,0,-5,1116,2023-12-25
771,IndiGo,Delhi,Ahmedabad,9,19,1307,2023-12-05
772,IndiGo,Bangalore,Kolkata,23,23,1680,2023-10-28
773,IndiGo,Pune,Chennai,5,9,893,2023-12-14
774,IndiGo,Mumbai,Hyderabad,2,5,563,2023-09-21
775,IndiGo,Kolkata,Chennai,16,24,476,2023-03-21
776,IndiGo,Bangalore,Chennai,9,9,1178,2023-08-25
777,IndiGo,Bangalore,Kolkata,2,0,1046,2023-03-13
778,IndiGo,Hyderabad,Ahmedabad,8,11,1259,2023-03-31
779,IndiGo,Bangalore,Pune,17,15,972,2023-05-21
780,IndiGo,Bangalore,Pune,21,21,1609,2023-06-19
781,IndiGo,Delhi,Hyderabad,9,8,1388,2023-05-19
782,IndiGo,Mumbai,Delhi,-5,-3,620,2023-03-09
783,IndiGo,Pune,Mumbai,15,15,905,2023-04-26
784,IndiGo,Hyderabad,Ahmedabad,10,14,814,2023-07-17
785,IndiGo,Ahmedabad,Delhi,-2,-2,1419,2023-06-06
786,IndiGo,Pune,Mumbai,16,12,1410,2023-05-19
787,IndiGo,Chennai,Delhi,12,8,1194,2023-06-29
788,IndiGo,Kolkata,Bangalore,13,14,996,2023-01-01
789,IndiGo,Mumbai,Kolkata,-2,5,1703,2023-12-06
790,IndiGo,Hyderabad,Chennai,4,2,404,2023-01-22
791,IndiGo,Ahmedabad,Kolkata,11,18,841,2023-04-06
792,IndiGo,Kolkata,Hyderabad,1,3,708,2023-12-30
793,IndiGo,Bangalore,Kolkata,13,18,1286,2023-06-17
794,IndiGo,Mumbai,Pune,11,11,1071,2023-06-12
795,IndiGo,Kolkata,Delhi,3,5,1211,2023-09-03
796,IndiGo,Hyderabad,Delhi,1,-5,1887,2023-03-14
797,IndiGo,Kolkata,Ahmedabad,13,19,569,2023-06-11
798,IndiGo,Ahmedabad,Mumbai,-5,-5,1772,2023-04-23
799,IndiGo,Chennai,Hyderabad,14,26,1966,2023-01-08
800,IndiGo,Chennai,Mumbai,10,9,1987,2023-02-21
801,IndiGo,Bangalore,Ahmedabad,8,16,1402,2023-03-29
802,IndiGo,Mumbai,Hyderabad,4,3,1569,2023-10-19
803,IndiGo,Mumbai,Hyderabad,6,4,1783,2023-08-22
804,IndiGo,Chennai,Pune,10,20,1676,2023-05-08
805,IndiGo,Bangalore,Delhi,12,12,429,2023-05-06
806,IndiGo,Ahmedabad,Bangalore,7,2,493,2023-02-16
807,IndiGo,Pune,Ahmedabad,17,18,838,2023-11-04
808,IndiGo,Pune,Chennai,8,25,1130,2023-10-05
809,IndiGo,Pune,Ahmedabad,12,11,780,2023-11-13
810,IndiGo,Delhi,Ahmedabad,6,13,956,2023-02-07
811,IndiGo,Delhi,Ahmedabad,10,5,1722,2023-09-26
812,IndiGo,Ahmedabad,Mumbai,17,16,1147,2023-08-21
813,IndiGo,Bangalore,Delhi,24,31,1571,2023-03-03
814,IndiGo,Bangalore,Chennai,6,14,1836,2023-10-07
815,IndiGo,Pune,Hyderabad,10,16,849,2023-06-11
816,IndiGo,Pune,Hyderabad,13,11,1924,2023-07-14
817,IndiGo,Bangalore,Hyderabad,4,11,1279,2023-01-31
818,IndiGo,Hyderabad,Bangalore,7,7,1881,2023-02-21
819,IndiGo,Pune,Chennai,2,6,1544,2023-11-23
820,IndiGo,Ahmedabad,Chennai,26,23,748,2023-02-19
821,IndiGo,Bangalore,Delhi,10,19,1367,2023-06-28
822,IndiGo,Mumbai,Hyderabad,9,13,768,2023-01-14
823,IndiGo,Bangalore,Ahmedabad,1,5,1488,2023-01-30
824,IndiGo,Pune,Chennai,8,14,1470,2023-02-04
825,IndiGo,Pune,Kolkata,19,33,502,2023-11-25
826,IndiGo,Mumbai,Delhi,14,17,1834,2023-02-23
827,IndiGo,Chennai,Mumbai,11,11,1870,2023-03-05
828,IndiGo,Ahmedabad,Bangalore,12,12,1275,2023-10-03
829,IndiGo,Bangalore,Ahmedabad,11,19,1492,2023-01-04
830,IndiGo,Mumbai,Chennai,1,8,1022,2023-10-19
831,IndiGo,Bangalore,Ahmedabad,20,21,1247,2023-02-25
